
k_10_0.01_11_hive_2,96,99,99,95,98,98,99,97,98,98,98,99,99,99,96,98,99,97,97,99,98,99,97,98,98
k_10_0.01_11_hive_entropic,93,91,94,92,95,90,93,92,92,94,94,94,91,94,95,93,90,92,92,91,94,95,90,93,95
k_10_0.01_11_hive_kd,96,97,95,98,96,99,98,97,97,98,99,97,99,95,99,96,97,98,98,95,99,98,96,98,97
k_10_0.01_11_hive_pca,98,99,97,99,98,96,96,98,98,98,97,96,96,96,98,98,98,99,98,98,98,96,96,97,99
k_10_0.01_11_hive_random,97,97,97,97,95,96,95,97,95,94,97,97,95,97,95,96,94,98,94,98,94,93,97,98,97
k_10_0.01_11_hive_rp,97,99,97,95,96,98,97,97,98,97,97,97,98,96,98,99,97,97,99,95,97,97,96,98,98
k_10_0.01_11_hive_spectral,97,95,97,94,94,94,95,95,99,92,95,91,96,93,95,94,95,98,93,97,97,91,95,96,93
k_10_0.01_11_hive_where,97,97,97,97,98,99,95,97,98,98,98,97,96,98,97,96,98,98,97,96,98,97,99,97,98
k_10_0.01_13_hive_2,98,98,97,95,99,98,97,98,99,96,96,97,98,99,98,99,96,97,97,98,98,97,97,98,98
k_10_0.01_13_hive_entropic,89,91,90,89,93,90,94,90,89,92,92,89,93,91,93,89,91,91,89,96,93,92,90,91,90
k_10_0.01_13_hive_kd,98,97,97,98,98,97,97,98,97,99,97,98,99,98,97,97,99,98,99,98,95,98,98,99,97
k_10_0.01_13_hive_pca,98,97,98,96,98,97,98,97,94,96,99,98,98,96,96,98,99,98,96,99,99,99,96,97,97
k_10_0.01_13_hive_random,98,97,95,99,97,94,97,95,95,96,95,93,97,98,95,98,97,95,95,96,97,98,95,98,98
k_10_0.01_13_hive_rp,96,97,94,99,96,99,98,99,99,98,98,98,96,97,98,98,99,97,98,99,98,99,97,99,94
k_10_0.01_13_hive_spectral,93,98,95,97,96,98,95,93,94,96,98,94,96,97,94,91,95,99,98,98,94,95,97,95,95
k_10_0.01_13_hive_where,97,95,98,96,94,97,96,97,94,95,97,96,96,97,95,97,96,96,99,96,94,97,97,95,96
k_10_0.01_5_hive_2,97,97,99,99,98,97,98,98,98,98,97,99,98,98,95,97,98,98,98,96,97,98,96,97,97
k_10_0.01_5_hive_entropic,92,94,91,92,96,89,90,92,92,92,90,91,93,94,89,90,92,93,90,92,94,90,91,92,92
k_10_0.01_5_hive_kd,99,96,97,96,97,97,98,98,99,96,96,98,96,97,99,97,96,96,98,93,96,96,97,97,98
k_10_0.01_5_hive_pca,99,98,98,98,98,98,95,98,98,98,96,97,98,99,95,98,99,97,99,97,94,98,99,95,98
k_10_0.01_5_hive_random,96,94,96,97,95,97,97,97,98,95,96,97,95,96,98,97,98,91,97,96,99,97,96,98,96
k_10_0.01_5_hive_rp,98,98,99,97,97,98,97,95,97,98,98,99,99,97,97,97,98,98,96,96,96,99,96,98,97
k_10_0.01_5_hive_spectral,98,92,97,91,93,98,97,97,94,98,94,96,94,95,97,98,95,98,97,95,96,96,95,95,97
k_10_0.01_5_hive_where,97,93,96,98,95,93,98,94,99,97,97,96,95,98,95,96,96,96,96,98,93,97,97,96,98
k_10_0.01_7_hive_2,98,97,98,98,97,98,97,98,99,98,95,99,99,98,97,97,98,98,98,96,97,99,99,99,97
k_10_0.01_7_hive_entropic,90,93,89,94,89,85,96,89,90,90,89,91,94,88,91,91,94,89,91,91,91,92,93,88,87
k_10_0.01_7_hive_kd,97,96,98,98,99,95,97,99,95,98,98,99,99,98,97,95,99,98,98,99,96,98,98,98,97
k_10_0.01_7_hive_pca,98,98,98,97,97,99,97,96,98,97,99,98,98,99,97,98,98,97,93,99,99,99,96,98,99
k_10_0.01_7_hive_random,99,98,99,97,97,95,99,94,97,97,97,97,99,96,97,98,95,96,94,98,98,96,95,97,99
k_10_0.01_7_hive_rp,98,97,97,97,97,99,97,97,98,96,94,98,99,95,98,99,97,96,97,98,98,99,96,96,98
k_10_0.01_7_hive_spectral,97,95,97,93,97,95,96,95,96,97,96,93,97,97,96,94,95,95,94,97,95,98,90,97,93
k_10_0.01_7_hive_where,98,96,98,96,93,95,96,98,93,94,96,95,96,97,97,94,92,97,95,95,96,97,94,94,96
k_10_0.01_9_hive_2,98,98,99,96,99,98,97,99,95,98,98,99,99,98,99,98,99,98,98,98,95,98,99,98,98
k_10_0.01_9_hive_entropic,92,93,90,93,92,92,95,94,93,90,94,92,91,93,94,93,91,92,93,89,96,93,92,93,91
k_10_0.01_9_hive_kd,97,98,98,99,96,96,99,97,94,99,99,97,99,97,99,99,98,97,98,99,98,98,98,97,99
