
k_10_0.01_11_hive_2,59,78,84,52,85,73,91,69,75,79,76,80,83,80,56,75,98,56,67,88,71,80,67,76,75
k_10_0.01_11_hive_entropic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k_10_0.01_11_hive_kd,60,74,64,80,63,88,76,82,69,71,81,67,80,58,80,69,69,76,89,67,80,82,75,76,65
k_10_0.01_11_hive_pca,74,81,64,91,78,67,72,73,96,69,72,68,63,70,85,80,63,85,73,70,87,64,73,72,82
k_10_0.01_11_hive_random,71,62,74,43,59,62,50,64,50,44,69,73,61,69,43,56,40,71,43,67,47,40,62,74,67
k_10_0.01_11_hive_rp,72,81,67,50,54,82,74,71,57,69,68,67,73,59,70,81,72,67,81,46,62,62,61,75,76
k_10_0.01_11_hive_spectral,46,29,65,25,0,30,27,52,82,25,29,29,37,0,27,43,38,67,27,59,53,29,35,40,13
k_10_0.01_11_hive_where,62,64,71,50,67,71,59,58,71,74,71,67,62,75,64,44,70,76,59,50,70,62,75,61,70
k_10_0.01_13_hive_2,63,74,57,69,76,70,67,63,80,63,59,58,62,73,76,86,54,67,62,71,67,62,59,73,74
k_10_0.01_13_hive_entropic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k_10_0.01_13_hive_kd,67,67,53,70,74,69,65,67,65,76,62,69,80,69,61,62,78,71,78,75,59,69,69,84,43
k_10_0.01_13_hive_pca,77,69,74,67,73,53,69,72,43,70,91,82,75,67,61,73,88,67,60,87,81,83,56,75,74
k_10_0.01_13_hive_random,62,59,55,76,64,15,56,38,38,47,42,32,59,75,27,67,64,45,40,55,59,63,33,57,77
k_10_0.01_13_hive_rp,47,59,42,78,55,71,73,76,87,77,57,67,44,60,74,72,75,64,72,88,67,67,62,83,42
k_10_0.01_13_hive_spectral,33,69,55,58,50,63,48,32,35,59,70,42,37,50,42,23,40,80,67,57,48,43,64,50,45
k_10_0.01_13_hive_where,57,43,67,50,36,69,33,60,32,42,64,57,44,46,48,61,56,50,75,59,25,50,61,55,44
k_10_0.01_5_hive_2,77,80,82,84,76,83,80,80,74,76,69,81,87,79,64,86,79,79,75,69,78,89,44,70,71
k_10_0.01_5_hive_entropic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k_10_0.01_5_hive_kd,81,68,61,55,64,71,77,76,80,47,56,63,52,67,71,77,52,62,63,49,63,56,62,59,75
k_10_0.01_5_hive_pca,80,67,80,76,71,70,48,71,75,76,65,50,67,91,55,76,96,59,67,72,51,74,78,55,79
k_10_0.01_5_hive_random,61,42,61,56,50,69,64,64,75,43,57,67,52,56,67,71,63,28,69,52,76,64,60,73,55
k_10_0.01_5_hive_rp,63,72,89,60,53,77,69,27,67,75,69,90,76,69,60,60,74,73,48,47,62,75,58,80,67
k_10_0.01_5_hive_spectral,77,19,57,18,27,74,65,59,48,69,30,63,42,46,64,73,38,67,57,43,48,40,48,56,53
k_10_0.01_5_hive_where,56,44,56,67,38,38,67,25,80,67,57,48,52,63,45,63,44,61,48,57,50,64,61,61,67
k_10_0.01_7_hive_2,72,65,73,80,60,77,59,79,94,67,53,76,80,69,60,67,71,76,74,58,71,82,78,85,53
k_10_0.01_7_hive_entropic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k_10_0.01_7_hive_kd,64,55,79,71,83,45,43,80,55,63,72,87,85,73,65,48,87,74,67,85,60,67,79,69,67
k_10_0.01_7_hive_pca,67,74,80,50,69,75,81,54,63,71,95,88,75,86,79,73,70,69,46,84,86,83,56,76,83
k_10_0.01_7_hive_random,71,63,80,76,62,46,71,52,53,50,64,64,78,57,61,74,42,59,48,67,72,56,38,62,76
k_10_0.01_7_hive_rp,73,64,53,71,67,83,61,69,75,55,50,67,76,52,67,82,67,56,64,69,73,81,69,44,78
k_10_0.01_7_hive_spectral,53,54,50,21,61,35,54,38,67,53,57,22,50,74,50,24,50,50,32,67,52,70,0,43,27
k_10_0.01_7_hive_where,69,47,70,57,56,53,55,71,43,45,57,40,48,70,65,25,22,57,27,53,64,73,36,29,82
k_10_0.01_9_hive_2,79,74,82,63,82,77,69,83,50,79,77,80,75,71,86,81,83,70,77,75,55,77,86,77,80
k_10_0.01_9_hive_entropic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k_10_0.01_9_hive_kd,71,76,73,71,62,54,83,71,40,80,80,67,78,69,80,83,63,64,74,82,63,72,73,58,78
k_10_0.01_9_hive_pca,69,44,82,77,57,73,77,60,87,72,61,63,69,64,80,67,75,81,67,84,76,69,82,65,74
k_10_0.01_9_hive_random,59,58,45,32,64,56,22,46,50,53,57,57,42,48,74,66,36,50,55,37,43,53,48,48,46
k_10_0.01_9_hive_rp,74,81,78,92,62,54,82,79,80,73,82,64,44,50,83,73,61,79,61,77,73,69,50,78,75
k_10_0.01_9_hive_spectral,53,11,40,23,56,47,46,48,0,45,59,29,35,33,40,37,39,50,33,52,58,37,47,30,40
k_10_0.01_9_hive_where,35,56,29,27,45,67,53,57,27,53,35,48,35,43,31,56,32,60,82,42,35,52,14,67,53
k_10_0.05_11_hive_2,80,62,74,76,42,76,60,64,71,53,71,67,76,82,74,67,63,60,67,48,67,80,52,33,40
k_10_0.05_11_hive_entropic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k_10_0.05_11_hive_kd,89,74,67,76,62,75,81,86,69,66,67,73,90,85,69,86,67,74,71,76,88,72,77,83,87
k_10_0.05_11_hive_pca,58,58,67,74,63,78,84,80,79,48,69,72,96,61,75,81,87,86,88,68,71,86,63,87,72
k_10_0.05_11_hive_random,77,54,79,77,67,69,59,80,82,70,66,80,80,87,77,53,69,74,67,69,69,73,67,76,91
k_10_0.05_11_hive_rp,76,48,75,72,78,70,44,50,80,70,37,60,71,76,41,81,84,77,80,64,56,63,75,86,85
k_10_0.05_11_hive_spectral,37,67,55,75,77,75,71,90,58,61,75,60,44,62,61,54,90,44,67,89,80,86,74,58,50
k_10_0.05_11_hive_where,32,55,64,61,64,50,35,71,45,67,58,57,70,50,56,59,78,50,64,57,73,50,50,40,80
k_10_0.05_13_hive_2,70,71,78,67,70,67,81,83,56,85,69,82,72,78,74,75,72,64,75,75,67,67,67,77,80
k_10_0.05_13_hive_entropic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k_10_0.05_13_hive_kd,89,71,56,81,67,87,67,64,81,88,54,75,61,75,70,88,75,67,47,73,83,76,74,81,67
k_10_0.05_13_hive_pca,83,80,72,69,80,67,82,86,87,81,87,58,48,70,69,76,67,83,96,64,76,75,79,87,80
k_10_0.05_13_hive_random,59,60,53,63,56,20,52,73,53,57,56,64,57,42,63,57,59,57,35,63,63,33,50,70,40
