
k_3_0.01_11_hive_2,98,98,97,97,97,96,98,97,98,97,98,97,97,96,97,98,98,97,97,96,97,97,97,95,98
k_3_0.01_11_hive_entropic,63,72,66,71,71,67,68,70,66,65,72,68,69,71,73,66,62,68,70,70,67,69,66,68,70
k_3_0.01_11_hive_kd,97,98,95,97,97,98,98,97,96,98,98,94,98,96,99,98,96,97,98,97,97,98,97,98,94
k_3_0.01_11_hive_pca,97,96,98,96,98,98,95,97,97,97,98,97,97,97,97,97,97,98,97,98,97,98,98,98,97
k_3_0.01_11_hive_random,97,95,98,97,95,98,92,95,96,96,98,95,95,97,92,97,96,95,94,97,94,95,97,97,94
k_3_0.01_11_hive_rp,95,98,96,96,98,98,97,95,97,96,97,98,97,97,98,97,96,96,98,96,96,95,96,97,98
k_3_0.01_11_hive_spectral,97,95,98,96,95,96,95,96,97,94,97,98,97,97,98,98,95,94,97,95,95,97,97,94,97
k_3_0.01_11_hive_where,96,97,95,97,97,94,96,95,96,95,97,97,97,97,94,94,98,97,98,95,95,96,97,96,95
k_3_0.01_13_hive_2,98,97,97,96,96,96,97,97,98,95,96,97,97,97,97,97,97,97,96,97,97,96,96,96,97
k_3_0.01_13_hive_entropic,70,74,70,69,78,81,67,69,72,71,70,78,73,71,73,71,73,77,70,71,68,78,72,72,71
k_3_0.01_13_hive_kd,96,97,98,96,95,97,97,97,97,96,97,97,97,96,97,97,96,97,97,97,95,97,94,97,97
k_3_0.01_13_hive_pca,97,98,95,97,98,98,98,97,98,95,97,95,98,97,97,98,97,96,97,98,98,96,98,97,96
k_3_0.01_13_hive_random,95,95,97,95,94,95,98,96,93,95,97,96,97,95,95,94,97,98,95,97,95,92,95,97,95
k_3_0.01_13_hive_rp,98,97,98,98,98,97,96,97,97,97,98,97,96,97,97,98,98,97,97,97,97,97,97,98,98
k_3_0.01_13_hive_spectral,94,93,97,95,95,95,96,95,96,97,98,95,93,97,93,94,95,95,93,97,95,95,96,97,95
k_3_0.01_13_hive_where,94,94,94,97,93,97,95,95,95,95,97,95,96,93,95,97,97,96,97,95,97,95,96,95,97
k_3_0.01_5_hive_2,99,98,98,95,96,97,98,98,97,95,98,95,96,97,97,97,97,98,96,97,96,94,97,95,98
k_3_0.01_5_hive_entropic,72,72,73,73,77,68,68,71,76,71,68,69,72,71,68,75,67,77,67,73,68,72,68,72,71
k_3_0.01_5_hive_kd,98,96,97,97,96,98,97,97,97,97,97,97,98,98,96,97,96,97,96,97,98,97,97,97,98
k_3_0.01_5_hive_pca,98,97,97,96,97,97,98,97,98,97,97,97,97,97,97,97,97,98,97,96,96,97,97,96,98
k_3_0.01_5_hive_random,94,97,96,94,97,95,97,95,97,94,95,95,97,97,96,96,95,96,97,96,96,96,97,93,97
k_3_0.01_5_hive_rp,93,97,97,96,95,97,96,95,97,95,96,96,98,97,97,97,96,97,98,96,97,94,98,96,98
k_3_0.01_5_hive_spectral,95,95,96,95,95,97,93,97,95,94,94,95,95,94,95,95,95,97,93,98,95,97,95,97,95
k_3_0.01_5_hive_where,96,94,94,97,96,97,92,96,96,96,97,97,93,95,96,97,95,93,96,97,92,97,93,96,95
k_3_0.01_7_hive_2,94,97,98,98,97,96,96,97,97,97,97,98,97,97,97,95,97,98,97,97,98,98,97,98,98
k_3_0.01_7_hive_entropic,72,77,73,66,77,73,68,73,67,70,74,77,70,75,72,74,72,80,75,70,78,75,71,74,76
k_3_0.01_7_hive_kd,96,96,96,98,93,98,98,97,98,97,95,97,95,96,95,96,97,98,96,97,97,98,97,95,97
k_3_0.01_7_hive_pca,97,94,96,97,97,98,97,97,98,97,94,95,97,97,98,95,96,96,97,96,98,97,97,98,97
k_3_0.01_7_hive_random,98,95,97,95,95,95,97,96,98,97,93,95,96,94,96,97,97,94,93,98,97,94,98,96,97
k_3_0.01_7_hive_rp,98,97,98,97,98,95,97,96,98,97,96,95,97,96,97,95,98,97,97,98,97,97,97,96,97
k_3_0.01_7_hive_spectral,95,96,95,96,95,95,97,95,94,97,96,93,97,94,94,95,95,97,95,97,93,95,93,95,94
k_3_0.01_7_hive_where,96,98,97,96,97,96,92,95,94,94,97,96,97,97,95,97,96,97,97,97,94,95,92,97,97
k_3_0.01_9_hive_2,98,97,96,95,95,98,96,97,96,97,97,96,97,97,97,97,97,96,96,98,97,98,98,94,97
k_3_0.01_9_hive_entropic,70,73,69,74,68,70,65,72,64,70,70,73,68,62,70,64,71,79,68,69,67,75,66,63,69
k_3_0.01_9_hive_kd,97,97,96,97,97,98,98,98,97,95,98,98,96,97,97,97,98,97,98,97,95,98,96,98,98
k_3_0.01_9_hive_pca,97,97,97,98,98,98,98,98,98,97,97,98,98,98,95,96,98,100,98,96,98,97,98,98,98
k_3_0.01_9_hive_random,98,95,97,95,96,97,93,98,94,97,97,97,96,97,96,97,97,96,98,95,97,95,97,98,95
k_3_0.01_9_hive_rp,97,96,95,97,98,98,97,94,97,97,97,97,97,97,96,98,97,97,97,97,96,97,98,97,96
k_3_0.01_9_hive_spectral,97,97,95,97,97,94,96,97,95,94,96,95,97,97,96,95,95,92,95,96,95,95,97,98,94
k_3_0.01_9_hive_where,97,95,92,97,93,98,97,96,97,95,97,96,98,97,97,95,93,97,93,97,96,97,96,97,98
k_3_0.05_11_hive_2,98,98,96,97,96,98,98,97,97,98,97,97,98,98,97,97,97,97,97,97,97,97,97,96,98
