
accumulo_GL_Tran_Gauss,100
accumulo_GL_Tran_KNN1,98
accumulo_GL_Tran_KNN10,97
accumulo_GL_Tran_KNN3,98
accumulo_GL_Tran_KNN5,97
accumulo_GL_Tran_Log,100
accumulo_Tran_Gauss,99
accumulo_Tran_KNN1,98
accumulo_Tran_KNN10,97
accumulo_Tran_KNN3,98
accumulo_Tran_KNN5,97
accumulo_Tran_Log,100
accumulo_Und_GL_Tran_Gauss,97
accumulo_Und_GL_Tran_KNN1,95
accumulo_Und_GL_Tran_KNN10,96
accumulo_Und_GL_Tran_KNN3,95
accumulo_Und_GL_Tran_KNN5,96
accumulo_Und_GL_Tran_Log,100
accumulo_Und_Tran_Gauss,98
accumulo_Und_Tran_KNN1,95
accumulo_Und_Tran_KNN10,96
accumulo_Und_Tran_KNN3,96
accumulo_Und_Tran_KNN5,96
accumulo_Und_Tran_Log,100
ant2_GL_Tran_Gauss,37
ant2_GL_Tran_KNN1,59
ant2_GL_Tran_KNN10,73
ant2_GL_Tran_KNN3,63
ant2_GL_Tran_KNN5,66
ant2_GL_Tran_Log,73
ant2_Tran_Gauss,64
ant2_Tran_KNN1,59
ant2_Tran_KNN10,73
ant2_Tran_KNN3,63
ant2_Tran_KNN5,66
ant2_Tran_Log,77
ant2_Und_GL_Tran_Gauss,36
ant2_Und_GL_Tran_KNN1,54
ant2_Und_GL_Tran_KNN10,62
ant2_Und_GL_Tran_KNN3,54
ant2_Und_GL_Tran_KNN5,54
ant2_Und_GL_Tran_Log,69
ant2_Und_Tran_Gauss,66
ant2_Und_Tran_KNN1,51
ant2_Und_Tran_KNN10,62
ant2_Und_Tran_KNN3,52
ant2_Und_Tran_KNN5,54
ant2_Und_Tran_Log,76
arc2_GL_Tran_Gauss,32
arc2_GL_Tran_KNN1,67
arc2_GL_Tran_KNN10,78
arc2_GL_Tran_KNN3,65
arc2_GL_Tran_KNN5,69
arc2_GL_Tran_Log,86
arc2_Tran_Gauss,44
arc2_Tran_KNN1,67
arc2_Tran_KNN10,78
arc2_Tran_KNN3,65
arc2_Tran_KNN5,69
arc2_Tran_Log,87
arc2_Und_GL_Tran_Gauss,26
arc2_Und_GL_Tran_KNN1,52
arc2_Und_GL_Tran_KNN10,65
arc2_Und_GL_Tran_KNN3,53
arc2_Und_GL_Tran_KNN5,54
arc2_Und_GL_Tran_Log,79
arc2_Und_Tran_Gauss,25
arc2_Und_Tran_KNN1,57
arc2_Und_Tran_KNN10,65
arc2_Und_Tran_KNN3,56
arc2_Und_Tran_KNN5,55
arc2_Und_Tran_Log,86
berek2_GL_Tran_Gauss,58
berek2_GL_Tran_KNN1,64
berek2_GL_Tran_KNN10,81
berek2_GL_Tran_KNN3,81
berek2_GL_Tran_KNN5,81
berek2_GL_Tran_Log,81
berek2_Tran_Gauss,67
berek2_Tran_KNN1,64
berek2_Tran_KNN10,81
berek2_Tran_KNN3,81
berek2_Tran_KNN5,81
berek2_Tran_Log,77
berek2_Und_GL_Tran_Gauss,58
berek2_Und_GL_Tran_KNN1,69
berek2_Und_GL_Tran_KNN10,83
berek2_Und_GL_Tran_KNN3,79
berek2_Und_GL_Tran_KNN5,83
berek2_Und_GL_Tran_Log,79
berek2_Und_Tran_Gauss,53
berek2_Und_Tran_KNN1,69
berek2_Und_Tran_KNN10,76
berek2_Und_Tran_KNN3,83
berek2_Und_Tran_KNN5,69
berek2_Und_Tran_Log,79
bookkeeper_GL_Tran_Gauss,99
bookkeeper_GL_Tran_KNN1,96
bookkeeper_GL_Tran_KNN10,96
bookkeeper_GL_Tran_KNN3,98
bookkeeper_GL_Tran_KNN5,98
bookkeeper_GL_Tran_Log,100
bookkeeper_Tran_Gauss,98
bookkeeper_Tran_KNN1,96
bookkeeper_Tran_KNN10,96
bookkeeper_Tran_KNN3,98
bookkeeper_Tran_KNN5,98
bookkeeper_Tran_Log,100
bookkeeper_Und_GL_Tran_Gauss,99
bookkeeper_Und_GL_Tran_KNN1,94
bookkeeper_Und_GL_Tran_KNN10,93
bookkeeper_Und_GL_Tran_KNN3,94
bookkeeper_Und_GL_Tran_KNN5,93
bookkeeper_Und_GL_Tran_Log,100
bookkeeper_Und_Tran_Gauss,99
bookkeeper_Und_Tran_KNN1,94
bookkeeper_Und_Tran_KNN10,95
bookkeeper_Und_Tran_KNN3,94
bookkeeper_Und_Tran_KNN5,94
bookkeeper_Und_Tran_Log,100
camel2_GL_Tran_Gauss,36
camel2_GL_Tran_KNN1,58
camel2_GL_Tran_KNN10,72
camel2_GL_Tran_KNN3,62
camel2_GL_Tran_KNN5,64
camel2_GL_Tran_Log,70
camel2_Tran_Gauss,39
camel2_Tran_KNN1,58
camel2_Tran_KNN10,72
camel2_Tran_KNN3,62
camel2_Tran_KNN5,64
camel2_Tran_Log,77
camel2_Und_GL_Tran_Gauss,37
camel2_Und_GL_Tran_KNN1,52
camel2_Und_GL_Tran_KNN10,64
camel2_Und_GL_Tran_KNN3,54
camel2_Und_GL_Tran_KNN5,57
camel2_Und_GL_Tran_Log,67
camel2_Und_Tran_Gauss,32
camel2_Und_Tran_KNN1,50
camel2_Und_Tran_KNN10,63
camel2_Und_Tran_KNN3,54
camel2_Und_Tran_KNN5,56
camel2_Und_Tran_Log,76
camel_GL_Tran_Gauss,100
camel_GL_Tran_KNN1,99
camel_GL_Tran_KNN10,99
camel_GL_Tran_KNN3,99
camel_GL_Tran_KNN5,99
camel_GL_Tran_Log,100
camel_Tran_Gauss,100
camel_Tran_KNN1,99
camel_Tran_KNN10,99
camel_Tran_KNN3,99
camel_Tran_KNN5,99
camel_Tran_Log,100
camel_Und_GL_Tran_Gauss,99
camel_Und_GL_Tran_KNN1,97
camel_Und_GL_Tran_KNN10,99
camel_Und_GL_Tran_KNN3,98
camel_Und_GL_Tran_KNN5,98
camel_Und_GL_Tran_Log,100
camel_Und_Tran_Gauss,100
camel_Und_Tran_KNN1,97
camel_Und_Tran_KNN10,99
camel_Und_Tran_KNN3,98
camel_Und_Tran_KNN5,98
camel_Und_Tran_Log,100
cassandra_GL_Tran_Gauss,100
cassandra_GL_Tran_KNN1,98
cassandra_GL_Tran_KNN10,97
cassandra_GL_Tran_KNN3,98
cassandra_GL_Tran_KNN5,97
cassandra_GL_Tran_Log,100
cassandra_Tran_Gauss,99
cassandra_Tran_KNN1,98
cassandra_Tran_KNN10,97
cassandra_Tran_KNN3,98
cassandra_Tran_KNN5,97
cassandra_Tran_Log,100
cassandra_Und_GL_Tran_Gauss,100
cassandra_Und_GL_Tran_KNN1,96
cassandra_Und_GL_Tran_KNN10,97
