
berek2_Und_GL_Tran_Log,82
berek2_Und_Tran_Gauss,64
berek2_Und_Tran_KNN1,71
berek2_Und_Tran_KNN10,86
berek2_Und_Tran_KNN3,95
berek2_Und_Tran_KNN5,86
berek2_Und_Tran_Log,80
bookkeeper_GL_Tran_Gauss,99
bookkeeper_GL_Tran_KNN1,98
bookkeeper_GL_Tran_KNN10,96
bookkeeper_GL_Tran_KNN3,97
bookkeeper_GL_Tran_KNN5,97
bookkeeper_GL_Tran_Log,100
bookkeeper_Tran_Gauss,99
bookkeeper_Tran_KNN1,98
bookkeeper_Tran_KNN10,96
bookkeeper_Tran_KNN3,97
bookkeeper_Tran_KNN5,97
bookkeeper_Tran_Log,100
bookkeeper_Und_GL_Tran_Gauss,99
bookkeeper_Und_GL_Tran_KNN1,97
bookkeeper_Und_GL_Tran_KNN10,96
bookkeeper_Und_GL_Tran_KNN3,97
bookkeeper_Und_GL_Tran_KNN5,96
bookkeeper_Und_GL_Tran_Log,100
bookkeeper_Und_Tran_Gauss,99
bookkeeper_Und_Tran_KNN1,97
bookkeeper_Und_Tran_KNN10,98
bookkeeper_Und_Tran_KNN3,97
bookkeeper_Und_Tran_KNN5,97
bookkeeper_Und_Tran_Log,100
camel2_GL_Tran_Gauss,40
camel2_GL_Tran_KNN1,51
camel2_GL_Tran_KNN10,64
camel2_GL_Tran_KNN3,55
camel2_GL_Tran_KNN5,59
camel2_GL_Tran_Log,59
camel2_Tran_Gauss,47
camel2_Tran_KNN1,51
camel2_Tran_KNN10,64
camel2_Tran_KNN3,55
camel2_Tran_KNN5,59
camel2_Tran_Log,62
camel2_Und_GL_Tran_Gauss,41
camel2_Und_GL_Tran_KNN1,48
camel2_Und_GL_Tran_KNN10,60
camel2_Und_GL_Tran_KNN3,51
camel2_Und_GL_Tran_KNN5,54
camel2_Und_GL_Tran_Log,58
camel2_Und_Tran_Gauss,43
camel2_Und_Tran_KNN1,46
camel2_Und_Tran_KNN10,58
camel2_Und_Tran_KNN3,52
camel2_Und_Tran_KNN5,54
camel2_Und_Tran_Log,64
camel_GL_Tran_Gauss,100
camel_GL_Tran_KNN1,99
camel_GL_Tran_KNN10,99
camel_GL_Tran_KNN3,98
camel_GL_Tran_KNN5,98
camel_GL_Tran_Log,100
camel_Tran_Gauss,99
camel_Tran_KNN1,99
camel_Tran_KNN10,99
camel_Tran_KNN3,98
camel_Tran_KNN5,98
camel_Tran_Log,100
camel_Und_GL_Tran_Gauss,99
camel_Und_GL_Tran_KNN1,99
camel_Und_GL_Tran_KNN10,99
camel_Und_GL_Tran_KNN3,99
camel_Und_GL_Tran_KNN5,99
camel_Und_GL_Tran_Log,99
camel_Und_Tran_Gauss,99
camel_Und_Tran_KNN1,99
camel_Und_Tran_KNN10,99
camel_Und_Tran_KNN3,99
camel_Und_Tran_KNN5,99
camel_Und_Tran_Log,100
cassandra_GL_Tran_Gauss,99
cassandra_GL_Tran_KNN1,98
cassandra_GL_Tran_KNN10,96
cassandra_GL_Tran_KNN3,97
cassandra_GL_Tran_KNN5,97
cassandra_GL_Tran_Log,100
cassandra_Tran_Gauss,99
cassandra_Tran_KNN1,98
cassandra_Tran_KNN10,96
cassandra_Tran_KNN3,97
cassandra_Tran_KNN5,97
cassandra_Tran_Log,100
cassandra_Und_GL_Tran_Gauss,99
cassandra_Und_GL_Tran_KNN1,98
cassandra_Und_GL_Tran_KNN10,96
cassandra_Und_GL_Tran_KNN3,97
cassandra_Und_GL_Tran_KNN5,97
cassandra_Und_GL_Tran_Log,100
cassandra_Und_Tran_Gauss,99
cassandra_Und_Tran_KNN1,98
cassandra_Und_Tran_KNN10,96
cassandra_Und_Tran_KNN3,97
cassandra_Und_Tran_KNN5,97
cassandra_Und_Tran_Log,100
cm1_GL_Tran_Gauss,49
cm1_GL_Tran_KNN1,66
cm1_GL_Tran_KNN10,75
cm1_GL_Tran_KNN3,73
cm1_GL_Tran_KNN5,74
cm1_GL_Tran_Log,68
cm1_Tran_Gauss,76
cm1_Tran_KNN1,66
cm1_Tran_KNN10,75
cm1_Tran_KNN3,73
cm1_Tran_KNN5,74
cm1_Tran_Log,74
cm1_Und_GL_Tran_Gauss,44
cm1_Und_GL_Tran_KNN1,49
cm1_Und_GL_Tran_KNN10,62
cm1_Und_GL_Tran_KNN3,53
cm1_Und_GL_Tran_KNN5,55
cm1_Und_GL_Tran_Log,40
cm1_Und_Tran_Gauss,76
cm1_Und_Tran_KNN1,54
cm1_Und_Tran_KNN10,61
cm1_Und_Tran_KNN3,55
cm1_Und_Tran_KNN5,55
cm1_Und_Tran_Log,53
cxf_GL_Tran_Gauss,100
cxf_GL_Tran_KNN1,99
cxf_GL_Tran_KNN10,98
cxf_GL_Tran_KNN3,99
cxf_GL_Tran_KNN5,98
cxf_GL_Tran_Log,100
cxf_Tran_Gauss,99
cxf_Tran_KNN1,99
cxf_Tran_KNN10,98
cxf_Tran_KNN3,99
cxf_Tran_KNN5,98
cxf_Tran_Log,100
cxf_Und_GL_Tran_Gauss,99
cxf_Und_GL_Tran_KNN1,98
cxf_Und_GL_Tran_KNN10,97
cxf_Und_GL_Tran_KNN3,98
cxf_Und_GL_Tran_KNN5,98
cxf_Und_GL_Tran_Log,99
cxf_Und_Tran_Gauss,99
cxf_Und_Tran_KNN1,98
cxf_Und_Tran_KNN10,97
cxf_Und_Tran_KNN3,98
cxf_Und_Tran_KNN5,98
cxf_Und_Tran_Log,100
derby_GL_Tran_Gauss,99
derby_GL_Tran_KNN1,95
derby_GL_Tran_KNN10,94
derby_GL_Tran_KNN3,95
derby_GL_Tran_KNN5,95
derby_GL_Tran_Log,100
derby_Tran_Gauss,99
derby_Tran_KNN1,95
derby_Tran_KNN10,94
derby_Tran_KNN3,95
derby_Tran_KNN5,95
derby_Tran_Log,100
derby_Und_GL_Tran_Gauss,99
derby_Und_GL_Tran_KNN1,94
derby_Und_GL_Tran_KNN10,93
derby_Und_GL_Tran_KNN3,93
derby_Und_GL_Tran_KNN5,93
derby_Und_GL_Tran_Log,99
derby_Und_Tran_Gauss,99
derby_Und_Tran_KNN1,94
derby_Und_Tran_KNN10,94
derby_Und_Tran_KNN3,93
derby_Und_Tran_KNN5,93
derby_Und_Tran_Log,100
elearning2_GL_Tran_Gauss,29
elearning2_GL_Tran_KNN1,66
elearning2_GL_Tran_KNN10,81
elearning2_GL_Tran_KNN3,66
elearning2_GL_Tran_KNN5,73
elearning2_GL_Tran_Log,79
elearning2_Tran_Gauss,75
elearning2_Tran_KNN1,66
elearning2_Tran_KNN10,81
elearning2_Tran_KNN3,66
elearning2_Tran_KNN5,73
elearning2_Tran_Log,83
elearning2_Und_GL_Tran_Gauss,23
elearning2_Und_GL_Tran_KNN1,56
elearning2_Und_GL_Tran_KNN10,64
elearning2_Und_GL_Tran_KNN3,53
elearning2_Und_GL_Tran_KNN5,50
elearning2_Und_GL_Tran_Log,78
elearning2_Und_Tran_Gauss,70
elearning2_Und_Tran_KNN1,57
elearning2_Und_Tran_KNN10,73
elearning2_Und_Tran_KNN3,66
elearning2_Und_Tran_KNN5,65
elearning2_Und_Tran_Log,83
felix_GL_Tran_Gauss,99
felix_GL_Tran_KNN1,98
felix_GL_Tran_KNN10,98
felix_GL_Tran_KNN3,98
felix_GL_Tran_KNN5,98
felix_GL_Tran_Log,100
felix_Tran_Gauss,99
felix_Tran_KNN1,98
felix_Tran_KNN10,98
felix_Tran_KNN3,98
felix_Tran_KNN5,98
felix_Tran_Log,100
felix_Und_GL_Tran_Gauss,99
felix_Und_GL_Tran_KNN1,99
felix_Und_GL_Tran_KNN10,98
felix_Und_GL_Tran_KNN3,98
felix_Und_GL_Tran_KNN5,98
felix_Und_GL_Tran_Log,99
felix_Und_Tran_Gauss,99
felix_Und_Tran_KNN1,99
felix_Und_Tran_KNN10,98
felix_Und_Tran_KNN3,98
felix_Und_Tran_KNN5,98
felix_Und_Tran_Log,100
hive_GL_Tran_Gauss,99
hive_GL_Tran_KNN1,98
hive_GL_Tran_KNN10,98
hive_GL_Tran_KNN3,99
hive_GL_Tran_KNN5,98
hive_GL_Tran_Log,100
hive_Tran_Gauss,99
hive_Tran_KNN1,98
hive_Tran_KNN10,98
hive_Tran_KNN3,99
hive_Tran_KNN5,98
hive_Tran_Log,100
hive_Und_GL_Tran_Gauss,100
hive_Und_GL_Tran_KNN1,97
hive_Und_GL_Tran_KNN10,98
hive_Und_GL_Tran_KNN3,98
hive_Und_GL_Tran_KNN5,98
hive_Und_GL_Tran_Log,99
hive_Und_Tran_Gauss,99
hive_Und_Tran_KNN1,97
hive_Und_Tran_KNN10,98
hive_Und_Tran_KNN3,98
hive_Und_Tran_KNN5,98
hive_Und_Tran_Log,100
ivy2_GL_Tran_Gauss,43
ivy2_GL_Tran_KNN1,68
ivy2_GL_Tran_KNN10,81
ivy2_GL_Tran_KNN3,71
ivy2_GL_Tran_KNN5,74
ivy2_GL_Tran_Log,76
ivy2_Tran_Gauss,51
ivy2_Tran_KNN1,68
ivy2_Tran_KNN10,81
ivy2_Tran_KNN3,71
ivy2_Tran_KNN5,74
ivy2_Tran_Log,80
ivy2_Und_GL_Tran_Gauss,41
ivy2_Und_GL_Tran_KNN1,61
ivy2_Und_GL_Tran_KNN10,68
ivy2_Und_GL_Tran_KNN3,64
ivy2_Und_GL_Tran_KNN5,59
ivy2_Und_GL_Tran_Log,74
ivy2_Und_Tran_Gauss,23
ivy2_Und_Tran_KNN1,59
ivy2_Und_Tran_KNN10,71
ivy2_Und_Tran_KNN3,64
ivy2_Und_Tran_KNN5,60
ivy2_Und_Tran_Log,80
jedit2_GL_Tran_Gauss,28
jedit2_GL_Tran_KNN1,55
jedit2_GL_Tran_KNN10,65
jedit2_GL_Tran_KNN3,56
jedit2_GL_Tran_KNN5,59
jedit2_GL_Tran_Log,72
jedit2_Tran_Gauss,50
jedit2_Tran_KNN1,55
jedit2_Tran_KNN10,65
jedit2_Tran_KNN3,56
jedit2_Tran_KNN5,59
jedit2_Tran_Log,86
jedit2_Und_GL_Tran_Gauss,26
jedit2_Und_GL_Tran_KNN1,46
jedit2_Und_GL_Tran_KNN10,53
jedit2_Und_GL_Tran_KNN3,44
jedit2_Und_GL_Tran_KNN5,46
jedit2_Und_GL_Tran_Log,58
jedit2_Und_Tran_Gauss,50
jedit2_Und_Tran_KNN1,44
jedit2_Und_Tran_KNN10,50
jedit2_Und_Tran_KNN3,43
jedit2_Und_Tran_KNN5,45
jedit2_Und_Tran_Log,79
log4j2_GL_Tran_Gauss,38
log4j2_GL_Tran_KNN1,68
log4j2_GL_Tran_KNN10,81
log4j2_GL_Tran_KNN3,74
log4j2_GL_Tran_KNN5,74
log4j2_GL_Tran_Log,85
log4j2_Tran_Gauss,50
log4j2_Tran_KNN1,68
log4j2_Tran_KNN10,81
log4j2_Tran_KNN3,74
log4j2_Tran_KNN5,74
log4j2_Tran_Log,92
log4j2_Und_GL_Tran_Gauss,35
log4j2_Und_GL_Tran_KNN1,56
log4j2_Und_GL_Tran_KNN10,59
log4j2_Und_GL_Tran_KNN3,58
log4j2_Und_GL_Tran_KNN5,57
log4j2_Und_GL_Tran_Log,67
log4j2_Und_Tran_Gauss,38
log4j2_Und_Tran_KNN1,55
log4j2_Und_Tran_KNN10,61
log4j2_Und_Tran_KNN3,55
log4j2_Und_Tran_KNN5,55
log4j2_Und_Tran_Log,77
lucene2_GL_Tran_Gauss,46
lucene2_GL_Tran_KNN1,54
lucene2_GL_Tran_KNN10,60
lucene2_GL_Tran_KNN3,56
lucene2_GL_Tran_KNN5,59
lucene2_GL_Tran_Log,51
lucene2_Tran_Gauss,57
lucene2_Tran_KNN1,54
lucene2_Tran_KNN10,60
lucene2_Tran_KNN3,56
lucene2_Tran_KNN5,59
lucene2_Tran_Log,62
lucene2_Und_GL_Tran_Gauss,51
lucene2_Und_GL_Tran_KNN1,52
lucene2_Und_GL_Tran_KNN10,58
lucene2_Und_GL_Tran_KNN3,54
lucene2_Und_GL_Tran_KNN5,52
lucene2_Und_GL_Tran_Log,46
lucene2_Und_Tran_Gauss,56
lucene2_Und_Tran_KNN1,52
lucene2_Und_Tran_KNN10,57
lucene2_Und_Tran_KNN3,54
lucene2_Und_Tran_KNN5,56
lucene2_Und_Tran_Log,58
openjpa_GL_Tran_Gauss,99
openjpa_GL_Tran_KNN1,97
openjpa_GL_Tran_KNN10,97
openjpa_GL_Tran_KNN3,97
openjpa_GL_Tran_KNN5,97
openjpa_GL_Tran_Log,100
openjpa_Tran_Gauss,99
openjpa_Tran_KNN1,97
openjpa_Tran_KNN10,97
openjpa_Tran_KNN3,97
openjpa_Tran_KNN5,97
openjpa_Tran_Log,100
openjpa_Und_GL_Tran_Gauss,99
openjpa_Und_GL_Tran_KNN1,96
openjpa_Und_GL_Tran_KNN10,96
openjpa_Und_GL_Tran_KNN3,96
openjpa_Und_GL_Tran_KNN5,96
openjpa_Und_GL_Tran_Log,100
openjpa_Und_Tran_Gauss,99
openjpa_Und_Tran_KNN1,96
openjpa_Und_Tran_KNN10,97
openjpa_Und_Tran_KNN3,97
openjpa_Und_Tran_KNN5,96
openjpa_Und_Tran_Log,100
pc1_GL_Tran_Gauss,74
pc1_GL_Tran_KNN1,84
pc1_GL_Tran_KNN10,86
pc1_GL_Tran_KNN3,84
pc1_GL_Tran_KNN5,84
pc1_GL_Tran_Log,87
pc1_Tran_Gauss,77
pc1_Tran_KNN1,84
pc1_Tran_KNN10,86
pc1_Tran_KNN3,84
pc1_Tran_KNN5,84
pc1_Tran_Log,89
pc1_Und_GL_Tran_Gauss,70
pc1_Und_GL_Tran_KNN1,63
pc1_Und_GL_Tran_KNN10,65
pc1_Und_GL_Tran_KNN3,60
pc1_Und_GL_Tran_KNN5,60
pc1_Und_GL_Tran_Log,71
pc1_Und_Tran_Gauss,80
pc1_Und_Tran_KNN1,59
pc1_Und_Tran_KNN10,66
pc1_Und_Tran_KNN3,61
pc1_Und_Tran_KNN5,62
pc1_Und_Tran_Log,71
pc3_GL_Tran_Gauss,67
pc3_GL_Tran_KNN1,76
pc3_GL_Tran_KNN10,89
pc3_GL_Tran_KNN3,79
pc3_GL_Tran_KNN5,81
pc3_GL_Tran_Log,78
pc3_Tran_Gauss,78
pc3_Tran_KNN1,76
pc3_Tran_KNN10,89
pc3_Tran_KNN3,79
pc3_Tran_KNN5,81
pc3_Tran_Log,78
pc3_Und_GL_Tran_Gauss,64
pc3_Und_GL_Tran_KNN1,58
pc3_Und_GL_Tran_KNN10,64
pc3_Und_GL_Tran_KNN3,56
pc3_Und_GL_Tran_KNN5,57
pc3_Und_GL_Tran_Log,69
pc3_Und_Tran_Gauss,77
pc3_Und_Tran_KNN1,58
pc3_Und_Tran_KNN10,64
pc3_Und_Tran_KNN3,57
pc3_Und_Tran_KNN5,59
pc3_Und_Tran_Log,74
pc4_GL_Tran_Gauss,73
pc4_GL_Tran_KNN1,75
pc4_GL_Tran_KNN10,75
pc4_GL_Tran_KNN3,79
pc4_GL_Tran_KNN5,79
pc4_GL_Tran_Log,72
pc4_Tran_Gauss,75
pc4_Tran_KNN1,75
pc4_Tran_KNN10,75
pc4_Tran_KNN3,79
pc4_Tran_KNN5,79
pc4_Tran_Log,80
pc4_Und_GL_Tran_Gauss,73
pc4_Und_GL_Tran_KNN1,67
pc4_Und_GL_Tran_KNN10,68
pc4_Und_GL_Tran_KNN3,67
pc4_Und_GL_Tran_KNN5,66
pc4_Und_GL_Tran_Log,66
pc4_Und_Tran_Gauss,73
pc4_Und_Tran_KNN1,66
pc4_Und_Tran_KNN10,67
pc4_Und_Tran_KNN3,69
pc4_Und_Tran_KNN5,65
pc4_Und_Tran_Log,66
pig_GL_Tran_Gauss,100
pig_GL_Tran_KNN1,98
pig_GL_Tran_KNN10,97
pig_GL_Tran_KNN3,98
pig_GL_Tran_KNN5,98
pig_GL_Tran_Log,100
pig_Tran_Gauss,100
pig_Tran_KNN1,98
pig_Tran_KNN10,97
pig_Tran_KNN3,98
pig_Tran_KNN5,98
pig_Tran_Log,100
pig_Und_GL_Tran_Gauss,98
pig_Und_GL_Tran_KNN1,98
pig_Und_GL_Tran_KNN10,96
pig_Und_GL_Tran_KNN3,97
pig_Und_GL_Tran_KNN5,97
pig_Und_GL_Tran_Log,99
pig_Und_Tran_Gauss,100
pig_Und_Tran_KNN1,97
pig_Und_Tran_KNN10,96
pig_Und_Tran_KNN3,97
pig_Und_Tran_KNN5,97
pig_Und_Tran_Log,100
poi2_GL_Tran_Gauss,44
poi2_GL_Tran_KNN1,56
poi2_GL_Tran_KNN10,58
poi2_GL_Tran_KNN3,55
poi2_GL_Tran_KNN5,54
poi2_GL_Tran_Log,58
poi2_Tran_Gauss,71
poi2_Tran_KNN1,56
poi2_Tran_KNN10,58
poi2_Tran_KNN3,55
poi2_Tran_KNN5,54
poi2_Tran_Log,60
poi2_Und_GL_Tran_Gauss,43
poi2_Und_GL_Tran_KNN1,54
poi2_Und_GL_Tran_KNN10,51
poi2_Und_GL_Tran_KNN3,52
poi2_Und_GL_Tran_KNN5,52
poi2_Und_GL_Tran_Log,53
poi2_Und_Tran_Gauss,55
poi2_Und_Tran_KNN1,55
poi2_Und_Tran_KNN10,51
poi2_Und_Tran_KNN3,53
poi2_Und_Tran_KNN5,52
poi2_Und_Tran_Log,62
synapse2_GL_Tran_Gauss,48
synapse2_GL_Tran_KNN1,51
synapse2_GL_Tran_KNN10,65
synapse2_GL_Tran_KNN3,54
synapse2_GL_Tran_KNN5,57
synapse2_GL_Tran_Log,68
synapse2_Tran_Gauss,57
synapse2_Tran_KNN1,51
synapse2_Tran_KNN10,65
synapse2_Tran_KNN3,54
synapse2_Tran_KNN5,57
synapse2_Tran_Log,77
synapse2_Und_GL_Tran_Gauss,50
synapse2_Und_GL_Tran_KNN1,52
synapse2_Und_GL_Tran_KNN10,67
synapse2_Und_GL_Tran_KNN3,57
synapse2_Und_GL_Tran_KNN5,56
synapse2_Und_GL_Tran_Log,66
synapse2_Und_Tran_Gauss,62
synapse2_Und_Tran_KNN1,49
synapse2_Und_Tran_KNN10,62
synapse2_Und_Tran_KNN3,55
synapse2_Und_Tran_KNN5,58
synapse2_Und_Tran_Log,52
wicket_GL_Tran_Gauss,99
wicket_GL_Tran_KNN1,98
wicket_GL_Tran_KNN10,98
wicket_GL_Tran_KNN3,98
wicket_GL_Tran_KNN5,98
wicket_GL_Tran_Log,100
wicket_Tran_Gauss,99
wicket_Tran_KNN1,98
wicket_Tran_KNN10,98
wicket_Tran_KNN3,98
wicket_Tran_KNN5,98
wicket_Tran_Log,100
wicket_Und_GL_Tran_Gauss,99
wicket_Und_GL_Tran_KNN1,96
wicket_Und_GL_Tran_KNN10,97
wicket_Und_GL_Tran_KNN3,97
wicket_Und_GL_Tran_KNN5,97
wicket_Und_GL_Tran_Log,99
wicket_Und_Tran_Gauss,98
wicket_Und_Tran_KNN1,98
wicket_Und_Tran_KNN10,98
wicket_Und_Tran_KNN3,97
wicket_Und_Tran_KNN5,97
wicket_Und_Tran_Log,100
xerces2_GL_Tran_Gauss,41
xerces2_GL_Tran_KNN1,60
xerces2_GL_Tran_KNN10,73
xerces2_GL_Tran_KNN3,65
xerces2_GL_Tran_KNN5,67
xerces2_GL_Tran_Log,67
xerces2_Tran_Gauss,60
xerces2_Tran_KNN1,60
xerces2_Tran_KNN10,73
xerces2_Tran_KNN3,65
xerces2_Tran_KNN5,67
xerces2_Tran_Log,79
xerces2_Und_GL_Tran_Gauss,34
xerces2_Und_GL_Tran_KNN1,52
xerces2_Und_GL_Tran_KNN10,62
xerces2_Und_GL_Tran_KNN3,54
xerces2_Und_GL_Tran_KNN5,54
xerces2_Und_GL_Tran_Log,57
xerces2_Und_Tran_Gauss,63
xerces2_Und_Tran_KNN1,53
xerces2_Und_Tran_KNN10,61
xerces2_Und_Tran_KNN3,54
xerces2_Und_Tran_KNN5,54
xerces2_Und_Tran_Log,67
accumulo_GL_Gauss,99,97,99,99,99,98,100,98,99,99,100,99,100,98,99,99,97,99,97,99,99,99,97,99,98
accumulo_GL_Log,99,97,98,98,99,97,99,97,97,99,99,99,99,99,98,99,99,98,99,98,99,99,96,97,98
accumulo_GL_Tran_KNN1,97,98,96,93,99,97,96,96,93,95,95,96,95,97,95,94,96,95,95,96,95,95,95,97,97
accumulo_GL_Tran_KNN10,95,96,94,93,98,96,97,95,96,93,95,97,93,97,94,91,94,95,92,95,93,93,94,96,97
accumulo_GL_Tran_KNN3,96,98,97,94,99,96,98,96,95,95,95,97,95,97,96,94,96,96,95,95,95,95,95,97,98
accumulo_GL_Tran_KNN5,96,97,97,94,98,96,97,96,96,95,95,98,95,98,96,94,95,96,95,95,95,95,94,97,97
accumulo_Gauss,99,99,99,99,99,100,100,99,100,98,99,100,99,100,99,100,100,99,99,99,99,99,100,99,100
accumulo_Log,100,100,100,100,100,100,100,100,100,100,100,100,99,99,100,100,100,99,100,99,99,99,100,100,100
accumulo_Tran_KNN1,97,96,94,92,95,94,94,96,95,95,97,97,94,96,95,97,95,94,98,94,94,96,98,96,97
accumulo_Tran_KNN10,96,96,93,93,95,95,94,93,96,97,96,95,93,96,94,97,94,95,98,95,93,94,96,93,96
accumulo_Tran_KNN3,97,97,95,94,95,96,94,96,96,97,97,97,94,97,94,97,94,95,98,94,95,95,98,95,97
accumulo_Tran_KNN5,97,97,95,94,95,96,94,95,97,97,97,97,94,98,94,97,94,95,98,95,94,95,96,95,98
accumulo_Und_GL_Gauss,98,96,97,99,96,99,98,98,98,98,98,97,97,98,94,95,95,93,93,98,95,98,96,94,95
accumulo_Und_GL_Log,97,96,97,98,97,98,98,98,96,98,98,97,96,98,98,95,95,95,97,96,95,98,93,95,97
accumulo_Und_GL_Tran_KNN1,95,94,88,95,95,95,97,94,91,97,92,95,95,94,96,98,95,96,95,93,95,94,96,98,97
accumulo_Und_GL_Tran_KNN10,84,84,81,84,92,86,84,82,79,87,84,81,84,77,84,96,84,94,82,82,81,87,84,92,87
accumulo_Und_GL_Tran_KNN3,94,94,91,96,95,93,96,95,91,96,92,92,93,93,95,97,95,95,96,94,92,95,95,95,95
accumulo_Und_GL_Tran_KNN5,93,84,81,95,95,86,94,87,91,94,83,81,96,90,95,98,94,95,93,93,90,94,93,94,94
accumulo_Und_Gauss,99,100,100,100,100,100,99,100,100,100,99,100,99,99,100,100,100,99,99,100,100,99,99,100,99
accumulo_Und_Log,99,99,99,97,99,98,98,95,99,99,97,99,100,99,98,97,99,99,99,99,100,98,97,99,99
accumulo_Und_Tran_KNN1,95,93,93,97,95,95,94,94,95,97,94,96,97,91,95,96,95,94,97,96,94,96,93,95,95
accumulo_Und_Tran_KNN10,82,79,86,86,84,92,87,84,82,88,84,84,90,81,82,82,82,92,90,82,82,92,77,84,84
accumulo_Und_Tran_KNN3,94,90,96,96,95,95,95,94,92,96,95,95,97,93,95,95,96,95,98,95,92,95,91,94,95
accumulo_Und_Tran_KNN5,93,79,95,95,96,94,96,93,94,97,93,84,96,81,94,95,92,95,97,92,93,93,91,92,93
ant2_GL_Gauss,64,68,66,68,67,62,63,71,68,79,65,74,69,60,65,73,75,76,70,59,67,72,65,69,69
ant2_GL_Log,80,79,70,71,73,68,73,81,74,71,66,71,66,71,78,81,82,78,75,72,71,72,73,75,76
ant2_GL_Tran_KNN1,70,77,78,79,72,77,85,79,69,71,78,71,77,71,75,76,80,80,75,72,77,80,68,73,82
ant2_GL_Tran_KNN10,79,76,75,81,78,79,83,84,76,82,79,77,84,81,81,85,78,81,78,78,81,84,72,79,78
ant2_GL_Tran_KNN3,72,71,73,82,69,72,77,81,67,70,76,74,78,77,69,80,76,80,77,75,77,81,69,79,79
ant2_GL_Tran_KNN5,73,75,75,77,72,77,81,80,67,72,77,74,85,78,76,82,78,80,79,79,80,82,71,79,76
ant2_Gauss,79,74,83,79,78,74,68,76,77,67,78,74,76,74,76,74,75,74,77,72,79,71,74,68,77
ant2_Log,79,86,83,84,76,83,78,78,73,75,78,76,82,81,77,74,78,74,79,73,78,82,81,74,75
ant2_Tran_KNN1,76,73,78,70,79,74,63,75,69,81,69,70,80,77,76,71,76,79,75,73,65,73,70,72,76
ant2_Tran_KNN10,84,77,79,77,85,83,73,68,74,73,73,79,85,78,74,76,77,72,79,74,79,80,79,78,79
ant2_Tran_KNN3,79,70,76,77,79,75,72,68,69,78,63,77,81,75,80,75,79,74,74,77,68,75,74,75,79
ant2_Tran_KNN5,83,75,77,78,79,81,73,67,72,76,71,75,79,78,80,73,73,71,76,80,78,77,76,79,83
