
k_3_0.01_11_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.01_11_cxf_pca,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.01_13_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.01_13_cxf_pca,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.01_5_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.01_5_cxf_pca,100.0,100.0,100.0
k_3_0.01_7_cxf_kd,100.0,100.0,100.0,100.0,100.0
k_3_0.01_7_cxf_pca,100.0,100.0,100.0,100.0
k_3_0.01_9_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.01_9_cxf_pca,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.05_11_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.05_13_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.05_5_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.05_5_cxf_pca,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.05_7_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.05_7_cxf_pca,100.0,100.0,100.0,100.0,100.0
k_3_0.05_9_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.15_11_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.15_13_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.15_5_cxf_kd,100.0,100.0,100.0,100.0,100.0
k_3_0.15_7_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.15_9_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.1_11_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.1_13_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.1_5_cxf_kd,100.0,100.0
k_3_0.1_7_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.1_9_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.25_11_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.25_13_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.25_5_cxf_kd,100.0,100.0,100.0,100.0
k_3_0.25_7_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.25_9_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.2_11_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.2_13_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.2_5_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.2_7_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0.2_9_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0_11_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0_11_cxf_pca,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0_13_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0_13_cxf_pca,100.0,100.0,100.0,100.0,100.0
k_3_0_5_cxf_kd,100.0,100.0,100.0
k_3_0_5_cxf_pca,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0_7_cxf_kd,100.0,100.0,100.0
k_3_0_7_cxf_pca,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0_9_cxf_kd,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
k_3_0_9_cxf_pca,100.0,100.0,100.0,100.0,100.0,100.0
