
k3_0.25_5_pig_cart_transfer,100
k3_0.25_5_pig_kd_global_transfer,98
k3_0.25_5_pig_kd_transfer,98
k_3_0.25_5_pig_kd,96,97,97,94,94,95,96,95,98,97,94,95,98,95,98,95,96,96,99,93,95,97,93,96,94
k_3_0.25_5_pig_kd_global,96,97,97,94,94,96,96,95,98,97,94,95,98,95,98,95,96,96,99,93,95,97,93,96,94
pig_cart,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
