
k_10_0.01_11_cxf_2,96,98,97,98,98,94,95,98,98,97,96,96,97,98,98,97,96,96,98,95,98,98,96,97,98
k_10_0.01_11_cxf_entropic,87,90,88,91,91,91,90,88,86,94,90,92,91,87,94,88,92,88,94,88,89,89,94,89,88
k_10_0.01_11_cxf_kd,96,98,95,89,98,96,98,97,94,98,94,95,96,98,95,96,96,95,98,92,98,96,94,96,95
k_10_0.01_11_cxf_pca,96,91,96,94,93,98,97,98,96,98,96,95,93,98,94,94,95,96,94,96,98,96,97,98,97
k_10_0.01_11_cxf_random,93,94,94,93,95,93,94,95,91,94,92,95,94,91,96,93,92,96,93,92,96,93,97,89,96
k_10_0.01_11_cxf_rp,98,96,98,98,98,96,93,98,96,97,93,94,98,93,96,95,98,98,96,96,96,98,98,96,96
k_10_0.01_11_cxf_spectral,95,98,94,96,95,95,96,95,97,98,93,94,92,96,93,94,96,94,96,98,96,93,93,93,93
k_10_0.01_11_cxf_where,89,94,97,94,94,93,96,95,93,96,94,98,97,96,96,93,94,94,95,94,96,93,90,96,96
k_10_0.01_13_cxf_2,97,95,93,96,96,98,97,98,98,97,96,94,96,97,95,96,97,95,98,93,98,95,97,98,96
k_10_0.01_13_cxf_entropic,91,95,94,90,92,88,91,95,89,94,90,91,88,86,97,91,91,91,92,91,90,88,93,93,88
k_10_0.01_13_cxf_kd,94,95,94,97,96,94,98,96,96,98,92,98,98,94,97,94,96,96,96,95,97,96,96,96,96
k_10_0.01_13_cxf_pca,97,98,96,98,97,96,94,98,95,94,96,97,96,97,95,96,94,97,98,91,98,97,95,96,96
k_10_0.01_13_cxf_random,96,95,95,96,97,96,93,93,96,93,97,97,95,96,93,96,94,96,95,93,95,93,94,97,96
k_10_0.01_13_cxf_rp,97,98,95,98,96,96,94,97,96,94,96,94,96,98,94,94,96,95,96,98,96,97,97,96,96
k_10_0.01_13_cxf_spectral,92,95,95,94,93,94,94,89,95,93,96,95,93,93,92,97,94,95,93,89,94,91,91,95,93
k_10_0.01_13_cxf_where,94,91,93,92,94,91,96,95,96,98,93,94,92,93,94,96,94,95,94,96,93,94,95,98,93
k_10_0.01_5_cxf_2,93,96,94,97,95,97,97,94,97,96,96,98,98,96,95,97,96,96,98,94,98,97,96,96,96
k_10_0.01_5_cxf_entropic,88,90,89,89,88,93,88,88,88,89,94,92,87,92,94,83,90,88,85,91,91,90,88,89,91
k_10_0.01_5_cxf_kd,96,96,97,96,96,96,94,96,96,95,98,95,97,95,96,96,96,97,98,97,95,97,96,96,97
k_10_0.01_5_cxf_pca,96,93,96,96,95,96,99,96,98,96,98,96,96,98,91,98,98,98,96,94,98,94,96,98,98
k_10_0.01_5_cxf_random,96,95,96,96,90,94,96,93,94,95,92,96,98,94,91,96,93,98,92,94,93,97,89,96,96
k_10_0.01_5_cxf_rp,97,98,96,95,97,98,96,98,95,93,98,98,95,97,96,96,97,98,96,94,94,96,98,96,96
k_10_0.01_5_cxf_spectral,95,97,97,95,96,93,95,96,97,97,96,95,96,94,93,93,95,98,97,96,92,95,96,93,94
k_10_0.01_5_cxf_where,96,94,98,92,96,96,94,98,96,95,94,97,96,96,90,96,97,94,96,95,93,97,92,96,98
k_10_0.01_7_cxf_2,96,96,93,96,96,96,96,96,91,95,98,94,96,98,95,95,95,96,93,96,95,96,96,93,98
k_10_0.01_7_cxf_entropic,86,87,87,91,92,90,91,92,88,89,89,94,92,91,87,89,92,91,87,90,94,88,88,93,95
k_10_0.01_7_cxf_kd,94,96,96,94,96,97,95,94,98,96,94,96,96,93,98,93,96,98,96,96,95,98,97,98,92
k_10_0.01_7_cxf_pca,98,98,95,97,96,96,98,98,92,97,97,98,96,96,97,97,96,95,97,95,92,97,96,96,97
k_10_0.01_7_cxf_random,94,94,95,95,96,93,92,94,91,91,97,93,92,92,95,96,90,94,92,93,91,93,91,90,93
k_10_0.01_7_cxf_rp,93,96,96,94,98,96,94,97,97,96,96,96,96,98,96,96,94,98,96,98,97,96,98,94,95
k_10_0.01_7_cxf_spectral,98,94,89,93,94,94,97,94,96,94,94,93,94,97,95,93,90,95,90,90,96,93,94,96,92
k_10_0.01_7_cxf_where,92,96,94,95,89,97,96,92,95,94,95,98,90,90,98,95,90,95,96,91,94,96,94,93,93
k_10_0.01_9_cxf_2,95,97,98,96,94,94,97,95,95,98,95,98,96,94,98,98,95,94,94,92,96,96,94,98,97
k_10_0.01_9_cxf_entropic,86,88,93,85,88,90,90,90,88,92,89,89,86,89,88,90,86,91,87,91,92,87,88,90,92
k_10_0.01_9_cxf_kd,95,93,96,96,98,96,94,97,98,94,95,98,96,98,98,96,96,96,95,97,97,96,98,98,93
k_10_0.01_9_cxf_pca,96,97,96,96,98,96,96,95,96,98,97,98,95,96,95,96,98,97,95,96,95,98,96,96,95
k_10_0.01_9_cxf_random,89,94,93,93,96,90,93,93,95,93,93,95,95,96,93,95,94,92,93,97,91,91,95,93,92
k_10_0.01_9_cxf_rp,94,97,93,96,96,96,94,94,97,97,96,98,96,96,97,94,94,97,97,93,97,93,94,96,96
