
k_10_0.01_11_cxf_2,95,99,96,98,99,94,97,99,97,96,96,97,97,97,98,96,96,97,98,95,98,97,96,96,97
k_10_0.01_11_cxf_entropic,84,87,84,88,88,88,87,86,82,92,87,90,89,84,93,86,90,84,92,84,86,86,92,86,84
k_10_0.01_11_cxf_kd,96,97,95,91,97,95,97,96,95,98,95,95,96,97,96,96,95,95,97,93,97,96,95,97,94
k_10_0.01_11_cxf_pca,96,93,96,94,94,98,97,97,95,97,96,95,94,97,95,95,95,96,94,96,98,96,97,98,97
k_10_0.01_11_cxf_random,93,94,95,93,95,92,93,95,91,95,93,95,94,92,96,92,91,96,94,91,95,94,96,89,97
k_10_0.01_11_cxf_rp,98,96,98,98,98,96,94,97,97,97,94,95,98,93,96,96,98,98,96,97,96,98,97,95,96
k_10_0.01_11_cxf_spectral,94,98,95,95,95,95,96,95,97,98,94,94,93,96,94,93,96,96,96,97,97,94,95,93,93
k_10_0.01_11_cxf_where,92,93,96,94,95,94,95,94,94,95,94,97,97,95,95,94,95,94,94,95,95,94,91,95,96
k_10_0.01_13_cxf_2,97,95,94,97,95,98,97,99,99,97,96,95,96,97,96,97,97,95,98,94,97,95,97,98,96
k_10_0.01_13_cxf_entropic,89,94,93,87,90,86,89,94,86,92,87,89,86,82,96,89,88,89,90,89,87,84,91,91,84
k_10_0.01_13_cxf_kd,95,96,94,97,96,94,97,95,96,98,93,97,98,94,97,94,96,96,96,95,96,95,95,95,95
k_10_0.01_13_cxf_pca,97,97,96,97,96,96,93,98,95,94,95,97,95,96,95,95,95,97,97,92,98,97,95,95,96
k_10_0.01_13_cxf_random,95,95,95,96,96,96,93,93,96,94,96,97,96,96,93,96,95,96,95,93,96,95,94,97,96
k_10_0.01_13_cxf_rp,96,97,95,97,96,95,94,96,96,94,95,94,95,97,95,93,95,97,97,97,95,96,96,96,95
k_10_0.01_13_cxf_spectral,94,96,96,95,94,95,95,91,96,95,97,96,94,93,94,97,95,94,93,91,93,92,93,96,93
k_10_0.01_13_cxf_where,94,93,95,93,95,93,97,95,96,97,94,95,94,93,95,96,95,96,95,96,95,95,95,98,94
k_10_0.01_5_cxf_2,94,96,95,97,96,97,97,95,97,96,96,97,98,96,95,97,96,96,97,95,97,97,96,97,96
k_10_0.01_5_cxf_entropic,84,87,86,86,86,91,84,86,86,86,93,90,84,90,93,79,87,84,82,88,89,87,84,86,88
k_10_0.01_5_cxf_kd,96,96,97,97,96,96,95,96,95,96,97,96,97,94,95,96,96,97,98,97,95,97,96,96,96
k_10_0.01_5_cxf_pca,97,93,96,95,95,96,99,97,97,96,97,96,95,97,93,99,98,97,95,95,98,96,96,97,97
k_10_0.01_5_cxf_random,97,95,96,96,92,95,96,94,93,95,93,96,97,95,92,96,93,98,93,95,92,96,92,96,96
k_10_0.01_5_cxf_rp,97,98,96,95,97,97,95,98,95,94,99,97,95,97,96,95,97,98,96,95,94,96,98,96,95
k_10_0.01_5_cxf_spectral,94,97,97,94,96,92,96,96,97,97,95,94,95,95,93,94,95,97,97,96,92,95,96,94,94
k_10_0.01_5_cxf_where,96,94,97,93,96,96,93,97,95,96,95,96,96,96,91,96,97,95,96,95,94,97,92,95,97
k_10_0.01_7_cxf_2,96,95,94,96,96,96,97,96,93,95,98,95,96,97,96,95,95,97,94,97,96,96,96,93,97
k_10_0.01_7_cxf_entropic,82,84,84,88,90,87,88,90,84,86,86,92,90,88,84,86,90,89,84,87,92,84,84,91,94
k_10_0.01_7_cxf_kd,95,96,96,95,96,97,95,94,98,96,95,96,96,94,97,94,96,98,95,96,95,97,97,97,92
k_10_0.01_7_cxf_pca,98,97,95,96,96,96,97,98,93,97,96,97,95,95,96,97,96,94,96,95,93,96,96,95,96
k_10_0.01_7_cxf_random,92,95,94,96,95,95,94,95,93,93,98,94,93,94,96,97,93,95,94,95,89,95,88,93,91
k_10_0.01_7_cxf_rp,94,96,96,94,98,96,94,97,97,95,96,96,96,98,96,96,95,97,96,97,97,96,98,95,95
k_10_0.01_7_cxf_spectral,98,94,89,94,94,95,97,94,95,94,94,94,95,96,95,94,91,95,90,91,95,94,94,96,94
k_10_0.01_7_cxf_where,94,95,94,96,91,97,96,93,96,94,95,98,89,91,97,95,92,96,96,92,94,96,95,93,94
k_10_0.01_9_cxf_2,94,96,97,95,95,94,97,96,94,98,94,98,96,95,99,97,95,94,94,93,97,95,95,98,96
k_10_0.01_9_cxf_entropic,82,84,91,81,84,87,87,87,84,90,86,86,82,86,86,87,82,89,84,88,90,84,86,87,90
k_10_0.01_9_cxf_kd,96,93,96,95,98,96,95,96,98,95,96,97,96,98,97,97,95,96,95,97,96,97,97,99,94
k_10_0.01_9_cxf_pca,97,97,96,95,98,97,97,95,96,98,97,97,96,97,95,97,97,97,96,96,95,98,96,97,95
k_10_0.01_9_cxf_random,86,94,94,94,97,93,94,94,96,94,94,96,95,97,92,95,95,93,93,96,93,93,96,94,94
k_10_0.01_9_cxf_rp,95,97,93,97,97,96,94,95,97,96,96,97,97,95,96,95,94,97,96,94,97,94,94,95,97
k_10_0.01_9_cxf_spectral,93,92,92,95,98,95,95,93,91,95,97,96,95,99,92,96,94,84,95,95,96,93,97,98,94
k_10_0.01_9_cxf_where,94,93,96,94,95,89,95,92,95,94,92,96,98,93,91,96,93,96,95,97,93,98,94,91,94
k_10_0.05_11_cxf_2,96,96,97,96,95,95,97,97,96,96,96,97,94,95,98,95,97,94,97,96,96,96,97,96,96
k_10_0.05_11_cxf_entropic,91,87,93,86,86,86,86,78,91,88,90,84,90,90,92,82,89,84,82,87,93,90,86,84,90
k_10_0.05_11_cxf_kd,96,95,97,98,97,96,91,97,93,97,96,95,97,93,98,96,97,96,97,95,97,96,98,97,95
k_10_0.05_11_cxf_pca,96,97,99,96,98,95,95,94,99,95,98,95,97,99,93,97,98,96,97,98,97,97,96,96,97
k_10_0.05_11_cxf_random,96,93,94,95,97,97,97,95,90,95,97,97,97,96,98,95,97,88,95,92,98,96,96,96,97
k_10_0.05_11_cxf_rp,95,97,97,96,92,96,98,97,98,97,97,97,93,96,99,96,94,96,94,98,96,95,96,97,95
k_10_0.05_11_cxf_spectral,94,93,92,94,95,95,96,97,95,95,95,92,93,94,93,96,96,96,96,97,94,96,95,96,96
k_10_0.05_11_cxf_where,95,95,96,92,98,94,97,97,96,97,93,95,96,94,96,97,97,95,97,95,96,97,97,93,97
k_10_0.05_13_cxf_2,95,94,96,95,95,95,99,95,98,93,96,95,96,94,95,96,98,96,97,97,95,97,97,97,93
k_10_0.05_13_cxf_entropic,87,88,84,92,86,90,84,86,88,87,88,86,86,82,87,89,91,86,86,89,86,86,91,84,86
k_10_0.05_13_cxf_kd,97,96,98,96,94,97,95,96,98,91,97,95,96,96,96,97,95,98,95,97,98,96,96,96,95
k_10_0.05_13_cxf_pca,98,96,98,93,98,96,97,96,97,96,97,96,96,98,95,95,98,97,93,98,98,97,98,97,94
k_10_0.05_13_cxf_random,96,96,88,95,96,99,93,92,93,97,95,96,95,91,97,94,95,97,92,95,94,95,93,96,96
k_10_0.05_13_cxf_rp,98,97,96,97,97,97,96,97,95,97,97,97,98,94,97,96,97,99,98,95,98,99,97,95,97
k_10_0.05_13_cxf_spectral,94,98,96,96,97,94,94,93,97,95,97,96,93,94,96,94,92,95,91,95,96,96,91,94,97
k_10_0.05_13_cxf_where,94,86,92,98,96,86,96,90,94,96,93,94,91,93,95,96,95,97,94,90,97,96,97,98,92
k_10_0.05_5_cxf_2,97,99,98,97,97,94,98,97,96,98,96,98,96,97,94,96,98,99,97,94,97,96,95,96,97
k_10_0.05_5_cxf_entropic,88,92,92,86,86,88,88,88,84,88,91,88,89,91,89,89,82,88,86,88,89,82,89,86,91
k_10_0.05_5_cxf_kd,95,95,95,95,97,97,92,95,96,95,96,95,97,94,98,96,95,96,95,95,97,94,99,95,95
k_10_0.05_5_cxf_pca,94,97,96,97,95,96,95,93,96,96,96,97,95,96,95,97,98,93,95,98,94,97,95,96,95
k_10_0.05_5_cxf_random,96,95,95,96,95,96,96,96,96,96,94,96,96,95,97,97,96,94,97,98,97,96,95,96,97
k_10_0.05_5_cxf_rp,97,96,96,96,96,96,97,97,97,94,97,95,96,97,97,95,97,96,95,97,95,98,95,98,94
k_10_0.05_5_cxf_spectral,96,97,96,96,95,95,94,94,92,97,95,97,93,94,94,93,96,96,95,95,93,93,96,97,92
k_10_0.05_5_cxf_where,96,93,94,96,96,93,96,96,95,95,97,97,93,91,97,94,92,98,94,95,95,97,95,96,93
k_10_0.05_7_cxf_2,98,96,97,96,96,98,96,94,97,98,97,96,97,96,97,96,97,98,98,96,96,96,96,98,96
k_10_0.05_7_cxf_entropic,84,84,84,86,82,86,89,88,87,81,88,87,84,88,86,81,87,86,90,87,80,87,84,87,84
k_10_0.05_7_cxf_kd,94,96,97,94,97,97,95,95,93,97,97,96,95,97,96,95,95,98,96,95,96,95,95,99,96
k_10_0.05_7_cxf_pca,96,96,93,96,98,96,96,95,95,96,96,96,95,97,93,96,98,94,97,97,95,95,95,98,96
k_10_0.05_7_cxf_random,95,96,96,94,92,89,96,94,96,93,94,91,94,95,95,92,95,96,96,94,95,95,96,94,92
k_10_0.05_7_cxf_rp,96,93,96,99,96,94,95,95,98,94,95,95,98,94,97,95,93,97,96,94,97,97,93,99,98
k_10_0.05_7_cxf_spectral,96,95,97,95,92,94,89,94,95,96,96,94,95,95,97,94,94,94,93,93,93,95,94,97,95
k_10_0.05_7_cxf_where,92,94,94,94,96,93,93,92,96,93,96,96,93,95,92,96,92,94,96,95,94,95,91,95,95
k_10_0.05_9_cxf_2,94,96,96,98,93,96,98,98,97,93,96,94,97,97,95,97,95,97,97,96,99,93,98,96,98
k_10_0.05_9_cxf_entropic,88,86,84,78,87,93,84,84,80,89,86,84,87,86,81,88,88,82,80,94,80,84,82,86,87
k_10_0.05_9_cxf_kd,95,97,94,96,98,97,97,96,95,97,94,95,98,99,97,95,95,95,97,96,97,97,98,96,95
k_10_0.05_9_cxf_pca,96,95,97,97,97,95,98,97,98,96,95,97,96,99,97,95,96,95,96,94,97,97,96,96,93
k_10_0.05_9_cxf_random,92,97,96,94,96,99,95,96,95,95,97,94,96,95,97,95,96,95,96,97,95,96,96,95,93
k_10_0.05_9_cxf_rp,96,97,94,95,97,95,94,92,96,95,97,94,97,95,98,96,96,94,97,97,93,95,90,96,96
k_10_0.05_9_cxf_spectral,97,95,96,94,98,91,96,94,99,93,91,93,92,95,95,96,93,96,94,87,97,94,96,96,97
k_10_0.05_9_cxf_where,93,94,97,92,95,94,95,94,96,93,94,97,94,93,94,95,94,97,93,96,94,97,92,93,97
k_10_0.15_11_cxf_2,97,97,95,98,99,96,96,97,97,95,97,97,93,95,97,96,98,98,97,97,96,98,98,97,94
k_10_0.15_11_cxf_entropic,92,84,88,82,88,87,82,84,86,82,88,77,87,88,86,84,84,86,88,86,86,86,89,82,87
k_10_0.15_11_cxf_kd,95,98,98,96,95,95,96,96,96,96,97,96,97,97,98,95,94,98,96,97,98,96,96,97,95
k_10_0.15_11_cxf_pca,96,98,97,95,96,96,96,96,95,99,94,96,97,96,96,96,97,96,97,92,95,95,97,98,94
k_10_0.15_11_cxf_random,96,98,93,96,97,98,95,95,97,90,97,96,95,96,97,96,96,94,95,97,95,95,89,94,97
k_10_0.15_11_cxf_rp,97,98,97,98,98,97,98,94,97,98,98,98,96,97,97,97,99,96,97,97,98,97,95,98,98
k_10_0.15_11_cxf_spectral,96,86,93,95,93,99,96,97,97,96,95,95,94,96,95,97,97,93,96,93,92,95,95,96,95
k_10_0.15_11_cxf_where,94,98,95,97,94,94,97,97,96,97,92,95,95,97,96,93,94,94,95,93,97,94,96,96,93
k_10_0.15_13_cxf_2,95,95,96,96,97,98,96,96,96,94,98,95,96,95,95,96,97,98,95,98,98,98,98,93,98
k_10_0.15_13_cxf_entropic,77,87,89,90,82,94,80,82,87,87,90,91,89,86,84,84,90,91,86,91,91,86,86,86,91
k_10_0.15_13_cxf_kd,98,97,96,98,97,96,95,96,96,96,97,96,98,94,97,97,97,98,96,99,95,97,97,96,97
k_10_0.15_13_cxf_pca,97,95,97,96,96,98,95,95,97,97,97,97,96,95,94,98,99,97,94,97,96,98,97,96,95
k_10_0.15_13_cxf_random,96,97,93,95,97,96,97,93,95,97,97,93,97,97,93,95,97,94,92,95,95,96,95,95,92
k_10_0.15_13_cxf_rp,97,98,97,94,96,97,96,96,95,97,97,96,97,93,95,99,95,96,95,95,97,97,98,96,91
k_10_0.15_13_cxf_spectral,98,95,97,95,95,94,95,95,96,94,93,94,95,96,95,94,96,94,94,95,95,96,94,96,95
k_10_0.15_13_cxf_where,95,96,95,92,96,95,96,93,95,95,95,94,98,93,98,95,94,97,93,97,96,96,93,96,94
k_10_0.15_5_cxf_2,96,97,98,97,96,96,98,97,96,96,96,97,97,96,95,97,97,97,98,96,95,98,96,93,96
k_10_0.15_5_cxf_entropic,84,89,90,80,87,86,88,88,86,84,87,91,86,88,86,84,87,87,79,88,89,87,81,86,89
k_10_0.15_5_cxf_kd,95,92,94,95,96,98,96,96,97,96,95,97,96,95,96,95,98,94,95,98,96,96,96,97,98
k_10_0.15_5_cxf_pca,96,96,97,98,96,98,97,97,97,98,97,98,97,98,97,98,97,97,98,96,98,98,98,98,96
k_10_0.15_5_cxf_random,93,97,95,94,97,96,95,95,97,97,93,93,94,94,97,91,97,96,96,99,97,95,95,96,94
k_10_0.15_5_cxf_rp,97,96,96,99,94,96,97,96,96,96,97,95,96,98,95,95,95,98,94,95,98,98,95,96,97
k_10_0.15_5_cxf_spectral,97,95,97,97,95,92,94,97,95,95,94,96,95,97,95,96,93,94,92,97,94,97,93,97,95
k_10_0.15_5_cxf_where,93,97,93,94,95,95,95,95,95,93,96,93,98,95,93,95,94,94,95,96,95,93,94,94,95
k_10_0.15_7_cxf_2,97,96,96,96,99,95,95,97,96,97,98,98,97,99,95,94,98,94,96,94,96,98,97,96,97
k_10_0.15_7_cxf_entropic,86,79,87,88,92,84,84,90,78,91,86,87,89,87,90,89,82,86,92,82,86,87,90,92,86
k_10_0.15_7_cxf_kd,95,97,97,93,97,96,97,96,97,93,96,95,97,97,96,96,97,95,97,96,97,96,98,97,94
k_10_0.15_7_cxf_pca,98,97,97,97,94,98,95,96,95,96,97,95,98,96,97,98,95,95,96,96,96,97,96,97,96
k_10_0.15_7_cxf_random,97,94,95,94,95,94,96,93,96,93,96,95,95,96,95,92,96,96,96,91,93,96,94,94,95
k_10_0.15_7_cxf_rp,95,99,95,96,96,97,97,97,94,97,98,97,96,97,97,97,95,96,98,96,96,96,96,97,94
k_10_0.15_7_cxf_spectral,94,94,96,95,96,94,94,96,94,84,97,95,94,94,97,97,92,92,97,88,90,95,94,96,95
k_10_0.15_7_cxf_where,96,95,95,94,96,94,93,98,96,97,91,95,94,97,97,97,95,94,93,97,97,95,96,97,94
k_10_0.15_9_cxf_2,97,95,98,95,95,97,98,95,97,95,98,96,96,95,98,97,96,96,95,96,97,97,96,98,97
k_10_0.15_9_cxf_entropic,82,86,82,86,88,87,87,90,88,82,86,91,84,89,86,82,89,84,84,86,87,84,90,86,86
k_10_0.15_9_cxf_kd,95,97,98,95,95,99,95,97,90,95,96,96,98,97,97,98,95,96,95,96,98,97,94,97,98
k_10_0.15_9_cxf_pca,94,95,96,97,98,97,97,97,96,95,98,97,98,96,97,97,97,95,98,96,96,95,97,97,97
k_10_0.15_9_cxf_random,92,97,96,92,94,96,95,93,93,97,97,95,94,95,94,95,94,95,97,95,94,95,95,93,94
