
k_10_0.01_11_pig_2,95,96,96,96,95,96,95,95,96,95,97,95,94,96,94,97,94,96,97,95,99,96,97,96,95
k_10_0.01_11_pig_entropic,96,91,91,90,91,90,90,92,87,92,93,88,88,91,91,91,91,88,90,89,89,95,88,87,91
k_10_0.01_11_pig_kd,96,98,97,97,93,94,97,93,96,97,97,96,95,94,98,95,89,99,95,96,95,93,90,95,96
k_10_0.01_11_pig_pca,97,95,95,97,96,95,97,95,94,95,96,95,96,98,95,97,97,93,96,98,96,97,96,96,96
k_10_0.01_11_pig_random,94,96,95,97,89,94,91,92,92,97,93,97,96,95,92,92,95,93,95,92,93,94,97,88,91
k_10_0.01_11_pig_rp,94,100,95,94,96,96,96,97,91,96,97,96,86,94,95,98,94,97,96,96,98,97,89,95,94
k_10_0.01_11_pig_spectral,97,96,93,89,90,95,90,89,97,97,89,94,94,92,90,92,90,97,92,96,93,92,96,90,97
k_10_0.01_11_pig_where,97,88,91,97,89,91,93,98,96,94,94,95,96,95,95,95,95,96,86,96,92,90,96,96,96
k_10_0.01_13_pig_2,96,97,96,96,94,95,95,96,97,91,95,96,96,98,94,96,91,96,88,96,97,93,94,95,97
k_10_0.01_13_pig_entropic,93,90,91,90,96,86,89,91,88,89,91,92,93,93,91,88,91,89,86,93,88,94,92,86,90
k_10_0.01_13_pig_kd,97,95,93,96,96,97,97,96,96,96,95,88,97,97,95,98,88,96,93,98,98,97,94,97,97
k_10_0.01_13_pig_pca,95,93,97,94,95,96,96,97,97,92,94,96,97,95,94,97,95,97,98,96,94,97,96,97,97
k_10_0.01_13_pig_random,92,90,94,92,87,97,92,88,96,96,93,96,95,94,95,97,90,97,89,94,97,88,94,86,95
k_10_0.01_13_pig_rp,95,95,96,94,96,92,96,96,96,97,95,96,97,97,98,95,99,94,96,97,97,95,97,95,96
k_10_0.01_13_pig_spectral,91,99,97,90,96,90,89,96,90,94,89,91,98,94,93,91,88,94,96,92,95,94,95,95,89
k_10_0.01_13_pig_where,94,90,93,95,96,96,96,96,95,94,96,96,96,94,98,90,94,93,94,96,94,93,94,95,97
k_10_0.01_5_pig_2,95,94,98,94,98,94,95,95,94,96,96,95,94,95,96,96,97,96,97,97,95,98,95,97,90
k_10_0.01_5_pig_entropic,89,92,92,89,89,92,93,88,88,93,93,87,93,92,91,88,93,91,93,91,95,88,90,93,92
